year,state_fips,county_fips,n_patents,n_inventors
2000,34,5,263,168
2000,34,7,157,140
2000,34,9,8,5
2000,34,11,23,20
2000,34,13,526,347
2000,34,15,85,67
2000,34,17,280,173
2000,34,19,501,362
2000,34,21,711,590
2000,34,23,881,682
2000,34,25,896,802
2000,34,27,1109,817
2000,34,29,165,143
2000,34,31,290,207
2000,34,33,8,9
2000,34,35,903,634
2000,34,37,359,268
2000,34,39,872,669
2000,34,41,244,167
2000,35,1,317,417
2000,35,5,3,4
2000,35,7,1,1
2000,35,9,3,3
2000,35,13,22,29
2000,35,15,2,4
2000,35,17,2,3
2000,35,19,1,1
2000,35,23,2,2
2000,35,27,6,6
2000,35,28,88,106
2000,35,29,1,1
2000,35,31,1,1
2000,35,35,5,7
2000,35,39,3,2
2000,35,41,2,2
2000,35,43,51,45
2000,35,45,9,16
2000,35,47,3,1
2000,35,49,84,78
2000,35,53,2,5
2000,35,55,14,6
2000,35,57,1,1
2000,35,61,7,7
2000,36,1,299,193
2000,36,3,16,17
2000,36,5,87,62
2000,36,7,244,292
2000,36,9,15,17
2000,36,11,19,19
2000,36,13,35,33
2000,36,15,148,97
2000,36,17,10,10
2000,36,19,9,9
2000,36,21,36,27
2000,36,23,30,27
2000,36,25,4,4
2000,36,27,904,727
2000,36,29,434,515
2000,36,31,5,7
2000,36,33,13,6
2000,36,35,19,18
2000,36,37,39,24
2000,36,39,9,7
2000,36,41,2,1
2000,36,43,10,9
2000,36,45,20,24
2000,36,47,273,230
2000,36,49,5,2
2000,36,51,70,42
2000,36,53,30,19
2000,36,55,1862,1898
2000,36,57,32,20
2000,36,59,742,577
2000,36,61,1464,1235
2000,36,63,100,87
2000,36,65,33,36
2000,36,67,251,221
2000,36,69,174,111
2000,36,71,184,124
2000,36,73,48,28
2000,36,75,11,10
2000,36,77,29,26
2000,36,79,286,140
2000,36,81,4,4
2000,36,83,119,88
2000,36,85,76,57
2000,36,87,316,209
2000,36,89,72,37
2000,36,91,498,347
2000,36,93,571,396
2000,36,95,26,15
2000,36,97,10,3
2000,36,99,7,3
2000,36,101,233,234
2000,36,103,679,659
2000,36,105,5,6
2000,36,107,105,79
2000,36,109,179,168
2000,36,111,205,137
2000,36,113,34,39
2000,36,115,9,9
2000,36,117,245,154
2000,36,119,1677,1152
2000,36,121,11,5
2000,36,123,7,5
2000,36,NA,1,1
2000,37,1,46,42
2000,37,3,4,3
2000,37,7,1,1
2000,37,13,6,6
2000,37,15,1,1
2000,37,19,13,9
2000,37,21,63,66
2000,37,23,29,8
2000,37,25,57,40
2000,37,27,18,12
2000,37,31,7,6
2000,37,33,5,3
2000,37,35,92,103
2000,37,37,49,14
2000,37,39,2,2
2000,37,41,3,3
2000,37,43,1,1
2000,37,45,7,5
2000,37,47,5,5
2000,37,49,12,16
2000,37,51,15,16
2000,37,53,2,2
2000,37,55,6,5
2000,37,57,31,28
2000,37,59,12,9
2000,37,61,1,1
2000,37,63,467,394
2000,37,67,188,160
2000,37,69,10,8
2000,37,71,62,58
2000,37,75,3,3
2000,37,77,9,6
2000,37,81,273,185
2000,37,83,3,3
2000,37,85,13,8
2000,37,87,14,11
2000,37,89,57,46
2000,37,91,1,2
2000,37,93,1,1
2000,37,97,50,41
2000,37,99,2,2
2000,37,101,28,26
2000,37,105,14,14
2000,37,107,9,9
2000,37,109,14,11
2000,37,111,3,4
2000,37,115,6,6
2000,37,119,286,303
2000,37,121,2,2
2000,37,123,1,1
2000,37,125,24,17
2000,37,127,6,7
2000,37,129,65,74
2000,37,131,1,1
2000,37,133,3,3
2000,37,135,447,308
2000,37,137,2,2
2000,37,141,2,2
2000,37,143,2,4
2000,37,145,6,5
2000,37,147,41,41
2000,37,149,7,4
2000,37,151,30,21
2000,37,153,2,2
2000,37,155,2,2
2000,37,157,7,3
2000,37,159,12,11
2000,37,161,5,5
2000,37,163,1,1
2000,37,165,10,10
2000,37,167,9,9
2000,37,169,7,6
2000,37,171,9,8
2000,37,175,8,5
2000,37,177,1,1
2000,37,179,31,29
2000,37,181,3,6
2000,37,183,1378,1411
2000,37,185,1,1
2000,37,189,7,7
2000,37,191,7,7
2000,37,193,8,7
2000,37,195,3,3
2000,37,197,3,3
2000,37,199,2,3
2000,38,3,1,1
2000,38,7,1,1
2000,38,9,1,1
2000,38,15,20,20
2000,38,17,48,51
2000,38,21,8,2
2000,38,25,1,1
2000,38,27,1,2
2000,38,29,4,5
2000,38,45,2,1
2000,38,59,3,2
2000,38,71,3,3
2000,38,73,11,7
2000,38,75,1,1
2000,38,77,14,12
2000,38,81,9,7
2000,38,83,1,1
2000,38,89,7,9
2000,38,93,4,5
2000,38,97,7,9
2000,38,99,1,1
2000,38,101,4,4
2000,38,105,2,3
2000,39,1,3,3
2000,39,3,14,13
2000,39,5,24,18
2000,39,7,11,9
2000,39,9,24,24
2000,39,11,23,17
2000,39,13,1,1
2000,39,15,3,4
2000,39,17,215,141
2000,39,19,1,1
2000,39,21,13,10
2000,39,23,42,37
2000,39,25,88,53
2000,39,27,33,29
2000,39,29,16,17
2000,39,31,9,8
2000,39,33,13,15
2000,39,35,903,814
2000,39,37,46,36
2000,39,39,10,7
2000,39,41,109,80
2000,39,43,18,23
2000,39,45,176,113
2000,39,47,2,2
2000,39,49,515,581
2000,39,51,15,10
2000,39,53,2,2
2000,39,55,151,95
2000,39,57,117,79
2000,39,59,33,30
2000,39,61,1132,1139
2000,39,63,18,15
2000,39,65,2,2
2000,39,67,26,12
2000,39,69,2,2
2000,39,71,6,6
2000,39,73,5,5
2000,39,75,6,4
2000,39,77,25,21
2000,39,81,6,5
2000,39,83,5,4
2000,39,85,204,162
2000,39,87,3,2
2000,39,89,82,59
2000,39,91,8,10
2000,39,93,167,142
2000,39,95,227,221
2000,39,97,18,12
2000,39,99,58,56
2000,39,101,8,5
2000,39,103,189,124
2000,39,105,3,2
2000,39,107,10,12
2000,39,109,92,78
2000,39,111,7,6
2000,39,113,364,309
2000,39,115,1,2
2000,39,117,3,3
2000,39,119,24,16
2000,39,123,12,13
2000,39,125,4,4
2000,39,127,4,4
2000,39,129,3,2
2000,39,131,1,1
2000,39,133,145,95
2000,39,135,23,19
2000,39,137,3,5
2000,39,139,16,24
2000,39,141,17,18
2000,39,143,10,10
2000,39,145,4,3
2000,39,147,8,8
2000,39,149,20,25
2000,39,151,285,278
2000,39,153,656,545
2000,39,155,39,39
2000,39,157,25,23
2000,39,159,26,24
2000,39,161,4,4
2000,39,163,1,1
2000,39,165,353,270
2000,39,167,19,16
2000,39,169,91,69
2000,39,171,9,10
2000,39,173,86,79
2000,39,175,5,4
2000,40,1,1,2
2000,40,11,11,7
2000,40,13,3,1
2000,40,15,3,3
2000,40,17,44,37
2000,40,19,14,12
2000,40,23,2,1
2000,40,27,47,41
2000,40,31,5,5
2000,40,33,12,4
2000,40,35,2,2
2000,40,37,9,8
2000,40,39,1,1
2000,40,41,6,9
2000,40,43,1,1
2000,40,49,1,2
2000,40,51,8,6
2000,40,57,1,2
2000,40,61,1,1
2000,40,63,1,1
2000,40,65,1,1
2000,40,67,2,2
2000,40,69,1,3
2000,40,71,25,33
2000,40,75,1,1
2000,40,77,1,1
2000,40,79,2,2
2000,40,83,2,2
2000,40,85,1,1
2000,40,87,9,6
2000,40,89,1,1
2000,40,93,1,2
2000,40,95,1,1
2000,40,97,1,1
2000,40,101,12,6
2000,40,103,8,11
2000,40,105,16,2
2000,40,109,171,174
2000,40,111,2,2
2000,40,113,4,4
2000,40,115,8,7
2000,40,119,29,34
2000,40,123,5,5
2000,40,125,5,7
2000,40,131,25,19
2000,40,133,2,2
2000,40,137,60,61
2000,40,139,1,1
2000,40,143,156,170
2000,40,145,4,4
2000,40,147,97,93
2000,40,151,3,3
2000,40,153,1,1
2000,41,1,1,1
2000,41,3,303,200
2000,41,5,334,221
2000,41,7,5,6
2000,41,9,14,11
2000,41,11,13,6
2000,41,13,1,1
2000,41,15,2,2
2000,41,17,44,56
2000,41,19,11,8
2000,41,21,1,1
2000,41,23,1,1
2000,41,25,8,9
2000,41,27,6,8
2000,41,29,26,25
2000,41,31,9,5
2000,41,33,14,15
2000,41,35,4,5
2000,41,37,1,2
2000,41,39,107,119
2000,41,41,9,7
2000,41,43,57,49
2000,41,45,4,4
2000,41,47,54,49
2000,41,49,5,4
2000,41,51,1213,874
2000,41,53,25,15
2000,41,57,2,4
2000,41,59,10,8
2000,41,65,3,3
2000,41,67,967,744
2000,41,71,39,32
2000,42,1,30,15
2000,42,3,859,952
2000,42,5,14,15
2000,42,7,72,52
2000,42,9,14,11
2000,42,11,215,202
2000,42,13,14,13
2000,42,15,27,31
2000,42,17,831,614
2000,42,19,81,68
2000,42,21,19,16
2000,42,25,17,16
2000,42,27,92,114
2000,42,29,658,580
2000,42,31,1,1
2000,42,33,7,5
2000,42,35,18,9
2000,42,37,12,13
2000,42,39,14,13
2000,42,41,52,43
2000,42,43,110,110
2000,42,45,471,397
2000,42,47,8,3
2000,42,49,129,144
2000,42,51,65,53
2000,42,53,1,1
2000,42,55,16,17
2000,42,57,3,4
2000,42,59,7,5
2000,42,61,29,19
2000,42,63,11,14
2000,42,67,6,3
2000,42,69,56,45
2000,42,71,178,231
2000,42,73,37,31
2000,42,75,50,25
2000,42,77,339,328
2000,42,79,44,34
2000,42,81,34,26
2000,42,83,15,16
2000,42,85,29,29
2000,42,87,7,8
2000,42,89,48,39
2000,42,91,995,911
2000,42,95,221,185
2000,42,97,9,6
2000,42,99,10,5
2000,42,101,269,239
2000,42,103,3,3
2000,42,105,1,1
2000,42,107,18,14
2000,42,109,3,3
2000,42,111,5,3
2000,42,113,1,1
2000,42,115,15,10
2000,42,117,10,8
2000,42,119,7,6
2000,42,121,36,31
2000,42,123,6,7
2000,42,125,87,75
2000,42,127,14,11
2000,42,129,261,262
2000,42,131,7,6
2000,42,133,146,133
2000,44,1,99,66
2000,44,3,106,86
2000,44,5,89,76
2000,44,7,238,190
2000,44,9,111,97
2000,45,1,3,3
2000,45,3,44,43
2000,45,5,46,35
2000,45,7,69,49
2000,45,9,1,1
2000,45,11,1,1
2000,45,13,24,20
2000,45,15,17,14
2000,45,19,82,80
2000,45,21,2,2
2000,45,23,1,1
2000,45,29,2,2
2000,45,31,21,21
2000,45,33,1,1
2000,45,35,19,20
2000,45,37,1,1
2000,45,41,31,33
2000,45,43,5,5
2000,45,45,254,263
2000,45,47,13,11
2000,45,49,1,1
2000,45,51,26,14
2000,45,55,14,7
2000,45,57,3,3
2000,45,59,7,7
2000,45,63,37,40
2000,45,69,3,5
2000,45,71,5,3
2000,45,73,28,27
2000,45,75,9,12
2000,45,77,64,55
2000,45,79,55,52
2000,45,81,2,2
2000,45,83,133,117
2000,45,85,3,3
2000,45,87,2,2
2000,45,89,2,2
2000,45,91,53,53
2000,46,9,1,2
2000,46,11,12,13
2000,46,13,1,2
2000,46,23,1,1
2000,46,27,1,1
2000,46,29,3,4
2000,46,35,3,5
2000,46,37,1,1
2000,46,45,2,2
2000,46,47,1,1
2000,46,65,1,1
2000,46,77,2,2
2000,46,79,1,1
2000,46,81,5,5
2000,46,83,3,4
2000,46,87,2,2
2000,46,91,1,1
2000,46,93,1,1
2000,46,99,27,33
2000,46,103,12,11
2000,46,109,2,3
2000,46,127,42,23
2000,46,135,5,5
2000,46,137,1,1
2000,47,1,53,46
2000,47,3,5,6
2000,47,9,27,22
2000,47,11,17,18
2000,47,13,3,2
2000,47,15,1,1
2000,47,17,5,3
2000,47,19,15,8
2000,47,21,3,3
2000,47,23,2,1
2000,47,25,3,4
2000,47,29,5,2
2000,47,31,5,4
2000,47,33,3,3
2000,47,35,3,3
2000,47,37,126,133
2000,47,39,1,1
2000,47,43,7,7
2000,47,45,9,5
2000,47,47,5,3
2000,47,51,4,3
2000,47,53,11,7
2000,47,55,2,2
2000,47,59,9,9
2000,47,61,3,3
2000,47,63,27,19
2000,47,65,74,67
2000,47,69,1,1
2000,47,73,24,12
2000,47,75,1,1
2000,47,77,5,3
2000,47,79,6,6
2000,47,81,5,5
2000,47,83,2,2
2000,47,89,21,17
2000,47,93,171,204
2000,47,97,7,7
2000,47,101,6,2
2000,47,103,35,8
2000,47,105,26,18
2000,47,107,9,8
2000,47,109,3,3
2000,47,111,1,1
2000,47,113,56,50
2000,47,115,4,3
2000,47,117,4,2
2000,47,119,15,14
2000,47,123,1,1
2000,47,125,8,9
2000,47,131,2,1
2000,47,133,2,2
2000,47,135,3,2
2000,47,141,47,46
2000,47,143,2,1
2000,47,145,8,8
2000,47,147,6,6
2000,47,149,35,30
2000,47,153,2,2
2000,47,155,4,4
2000,47,157,235,274
2000,47,159,4,4
2000,47,163,132,151
2000,47,165,30,21
2000,47,167,11,6
2000,47,169,9,10
2000,47,171,11,3
2000,47,177,5,5
2000,47,179,78,48
2000,47,183,3,3
2000,47,187,79,64
2000,47,189,22,18
2000,48,1,3,3
2000,48,5,7,9
2000,48,7,18,4
2000,48,13,2,2
2000,48,15,11,10
2000,48,17,1,1
2000,48,19,1,1
2000,48,21,24,22
2000,48,25,1,1
2000,48,27,16,16
2000,48,29,310,339
2000,48,31,6,3
2000,48,35,4,4
2000,48,37,10,12
2000,48,39,168,183
2000,48,41,83,112
2000,48,49,1,1
2000,48,51,2,2
2000,48,53,19,16
2000,48,55,3,3
2000,48,57,2,2
2000,48,61,11,14
2000,48,63,1,1
2000,48,71,1,1
2000,48,73,6,7
2000,48,77,1,1
2000,48,85,1214,967
2000,48,89,3,3
2000,48,91,31,20
2000,48,93,2,2
2000,48,97,10,4
2000,48,99,6,4
2000,48,103,2,2
2000,48,107,4,2
2000,48,113,1690,1455
2000,48,117,2,2
2000,48,121,282,205
2000,48,131,1,1
2000,48,133,3,2
2000,48,135,13,15
2000,48,139,18,17
2000,48,141,65,53
2000,48,143,2,2
2000,48,145,2,3
2000,48,147,10,8
2000,48,149,2,2
2000,48,157,382,335
2000,48,161,1,1
2000,48,165,1,1
2000,48,167,175,148
2000,48,171,4,3
2000,48,179,1,1
2000,48,181,38,23
2000,48,183,24,36
2000,48,185,4,5
2000,48,187,11,9
2000,48,189,5,3
2000,48,199,4,2
2000,48,201,1878,2025
2000,48,203,2,2
2000,48,209,110,59
2000,48,213,11,11
2000,48,215,11,7
2000,48,217,2,2
2000,48,219,16,6
2000,48,221,26,11
2000,48,223,4,4
2000,48,225,1,1
2000,48,231,20,13
2000,48,233,4,6
2000,48,237,1,1
2000,48,239,2,2
2000,48,241,1,1
2000,48,245,21,21
2000,48,249,2,2
2000,48,251,47,35
2000,48,257,40,22
2000,48,259,15,11
2000,48,265,4,5
2000,48,271,1,1
2000,48,273,1,1
2000,48,277,2,2
2000,48,279,2,2
2000,48,285,2,5
2000,48,287,1,1
2000,48,289,4,2
2000,48,291,15,6
2000,48,293,1,1
2000,48,299,3,3
2000,48,303,61,53
2000,48,307,1,2
2000,48,309,27,37
2000,48,313,2,2
2000,48,319,1,1
2000,48,321,2,2
2000,48,325,3,3
2000,48,329,19,17
2000,48,331,6,4
2000,48,333,3,3
2000,48,339,276,239
2000,48,341,1,1
2000,48,347,6,7
2000,48,349,2,2
2000,48,355,32,42
2000,48,357,2,2
2000,48,361,29,22
2000,48,363,6,6
2000,48,365,2,2
2000,48,367,13,8
2000,48,371,1,1
2000,48,373,13,7
2000,48,375,19,22
2000,48,379,1,1
2000,48,381,1,2
2000,48,383,1,1
2000,48,391,1,1
2000,48,393,1,1
2000,48,395,1,1
2000,48,397,50,25
2000,48,399,2,3
2000,48,401,2,3
2000,48,403,2,2
2000,48,407,1,1
2000,48,409,3,3
2000,48,415,2,2
2000,48,419,1,1
2000,48,423,20,19
2000,48,425,2,2
2000,48,427,6,5
2000,48,439,630,587
2000,48,441,4,5
2000,48,445,2,2
2000,48,449,4,3
2000,48,451,7,5
2000,48,453,2295,2086
2000,48,459,1,1
2000,48,465,2,3
2000,48,467,4,4
2000,48,469,11,11
2000,48,471,2,2
2000,48,473,24,16
2000,48,477,2,3
2000,48,479,4,4
2000,48,481,6,6
2000,48,485,12,15
2000,48,489,1,1
2000,48,491,687,450
2000,48,493,4,3
2000,48,497,19,9
2000,48,499,4,3
2000,48,503,1,1
2000,49,3,26,24
2000,49,5,86,65
2000,49,7,2,2
2000,49,11,147,141
2000,49,13,1,1
2000,49,15,2,2
2000,49,17,6,2
2000,49,19,2,2
2000,49,21,7,4
2000,49,27,1,2
2000,49,29,6,2
2000,49,35,655,662
2000,49,37,1,1
2000,49,39,2,2
2000,49,43,34,24
2000,49,45,14,9
2000,49,47,4,4
2000,49,49,252,275
2000,49,51,9,6
2000,49,53,24,21
2000,49,55,1,1
2000,49,57,119,101
2000,50,1,88,31
2000,50,3,12,8
2000,50,5,23,20
2000,50,7,520,459
2000,50,11,50,31
2000,50,13,10,5
2000,50,15,33,19
2000,50,17,15,13
2000,50,19,6,5
2000,50,21,4,4
2000,50,23,26,17
2000,50,25,8,5
2000,50,27,31,31
2000,51,1,4,3
2000,51,3,18,19
2000,51,5,2,2
2000,51,9,5,6
2000,51,11,1,1
2000,51,13,148,117
2000,51,15,6,4
2000,51,19,21,21
2000,51,23,10,11
2000,51,25,1,1
2000,51,29,3,2
2000,51,31,7,8
2000,51,33,3,2
2000,51,35,2,2
2000,51,37,3,3
2000,51,41,128,111
2000,51,43,1,1
2000,51,47,7,8
2000,51,53,2,2
2000,51,57,2,2
2000,51,59,496,431
2000,51,61,34,31
2000,51,65,14,11
2000,51,67,3,3
2000,51,69,6,7
2000,51,71,3,3
2000,51,73,16,13
2000,51,75,6,4
2000,51,77,3,3
2000,51,79,7,5
2000,51,83,16,15
2000,51,85,76,35
2000,51,87,82,55
2000,51,93,11,8
2000,51,99,18,16
2000,51,101,1,1
2000,51,103,1,1
2000,51,105,2,2
2000,51,107,94,99
2000,51,109,4,4
2000,51,111,1,1
2000,51,113,1,1
2000,51,115,2,1
2000,51,117,1,1
2000,51,119,8,6
2000,51,121,89,90
2000,51,125,3,2
2000,51,127,1,1
2000,51,131,1,1
2000,51,133,5,3
2000,51,135,3,3
2000,51,137,5,6
2000,51,143,3,3
2000,51,145,8,8
2000,51,147,1,1
2000,51,149,1,1
2000,51,153,34,27
2000,51,155,3,3
2000,51,157,1,1
2000,51,161,10,10
2000,51,165,8,5
2000,51,167,2,2
2000,51,171,2,2
2000,51,173,4,5
2000,51,175,1,1
2000,51,177,2,2
2000,51,179,4,3
2000,51,183,2,2
2000,51,185,11,6
2000,51,187,2,2
2000,51,193,2,3
2000,51,195,8,5
2000,51,197,2,2
2000,51,199,43,28
2000,51,510,127,108
2000,51,520,42,23
2000,51,530,2,2
2000,51,540,121,110
2000,51,550,32,22
2000,51,570,1,2
2000,51,580,5,8
2000,51,590,8,5
2000,51,600,113,84
2000,51,610,55,36
2000,51,620,1,1
2000,51,630,43,38
2000,51,650,37,27
2000,51,660,8,9
2000,51,670,2,2
2000,51,678,6,7
2000,51,680,24,24
2000,51,683,55,45
2000,51,685,1,1
2000,51,690,3,4
2000,51,700,65,28
2000,51,710,35,23
2000,51,730,5,5
2000,51,735,11,8
2000,51,740,8,10
2000,51,750,12,12
2000,51,760,174,161
2000,51,770,40,46
2000,51,775,47,38
2000,51,790,15,7
2000,51,800,8,4
2000,51,810,54,45
2000,51,820,17,15
2000,51,830,60,34
2000,51,840,15,12
2000,53,1,3,5
2000,53,3,2,2
2000,53,5,93,170
2000,53,7,18,16
2000,53,9,2,2
2000,53,11,393,332
2000,53,13,1,1
2000,53,15,13,11
2000,53,17,4,4
2000,53,21,20,16
2000,53,25,6,7
2000,53,27,9,11
2000,53,29,11,7
2000,53,31,16,11
2000,53,33,2669,3126
2000,53,35,131,86
2000,53,37,4,4
2000,53,39,11,7
2000,53,41,10,9
2000,53,45,8,8
2000,53,47,2,2
2000,53,49,10,5
2000,53,53,154,130
2000,53,55,15,8
2000,53,57,28,25
2000,53,59,14,5
2000,53,61,344,252
2000,53,63,114,128
2000,53,65,7,6
2000,53,67,57,58
2000,53,71,16,16
2000,53,73,50,44
2000,53,75,24,32
2000,53,77,33,35
2000,54,1,1,1
2000,54,3,13,11
2000,54,9,3,3
2000,54,11,20,15
2000,54,25,1,1
2000,54,27,3,3
2000,54,29,1,1
2000,54,33,4,5
2000,54,35,3,3
2000,54,37,7,7
2000,54,39,60,81
2000,54,41,1,1
2000,54,47,1,1
2000,54,49,1,1
2000,54,51,9,3
2000,54,55,4,4
2000,54,57,6,4
2000,54,59,4,5
2000,54,61,29,41
2000,54,63,2,2
2000,54,65,4,4
2000,54,67,1,1
2000,54,69,9,12
2000,54,71,1,1
2000,54,73,2,3
2000,54,77,6,3
2000,54,79,32,21
2000,54,81,7,7
2000,54,83,2,3
2000,54,85,1,1
2000,54,95,4,4
2000,54,99,1,1
2000,54,103,3,2
2000,54,107,26,33
2000,54,109,2,1
2000,55,1,2,2
2000,55,3,2,2
2000,55,5,4,4
2000,55,7,3,3
2000,55,9,87,91
2000,55,11,11,5
2000,55,13,2,3
2000,55,15,31,19
2000,55,17,31,33
2000,55,21,19,12
2000,55,23,2,2
2000,55,25,435,559
2000,55,27,46,33
2000,55,29,4,4
2000,55,31,12,11
2000,55,33,19,15
2000,55,35,48,40
2000,55,39,73,53
2000,55,41,1,1
2000,55,43,11,9
2000,55,45,6,7
2000,55,47,22,7
2000,55,49,6,5
2000,55,55,31,29
2000,55,57,13,11
2000,55,59,151,108
2000,55,61,25,12
2000,55,63,35,47
2000,55,65,1,1
2000,55,67,2,4
2000,55,69,9,15
2000,55,71,48,53
2000,55,73,22,26
2000,55,75,4,5
2000,55,78,1,1
2000,55,79,405,370
2000,55,81,22,13
2000,55,83,5,6
2000,55,85,3,3
2000,55,87,444,286
2000,55,89,135,105
2000,55,91,1,1
2000,55,93,66,43
2000,55,95,15,13
2000,55,97,18,14
2000,55,99,3,3
2000,55,101,209,193
2000,55,103,3,3
2000,55,105,48,45
2000,55,107,2,2
2000,55,109,136,88
2000,55,111,33,18
2000,55,113,4,5
2000,55,115,2,1
2000,55,117,119,98
2000,55,121,6,2
2000,55,123,6,6
2000,55,125,6,3
2000,55,127,46,36
2000,55,129,4,4
2000,55,131,109,94
2000,55,133,570,515
2000,55,135,65,27
2000,55,137,15,6
2000,55,139,373,254
2000,55,141,19,21
2000,56,1,25,30
2000,56,3,1,1
2000,56,5,1,1
2000,56,7,1,1
2000,56,9,1,2
2000,56,11,2,3
2000,56,13,6,9
2000,56,15,4,3
2000,56,21,7,6
2000,56,23,3,2
2000,56,25,8,16
2000,56,29,4,5
2000,56,31,1,1
2000,56,33,4,4
2000,56,35,1,1
2000,56,37,2,3
2000,56,39,27,17
2000,56,41,5,4
2000,56,43,1,1
2000,56,45,1,1
2000,66,10,5,3
2000,72,7,1,1
2000,72,21,3,3
2000,72,25,2,2
2000,72,29,1,1
2000,72,41,2,3
2000,72,51,1,1
2000,72,55,1,1
2000,72,61,6,6
2000,72,67,2,1
2000,72,69,1,1
2000,72,71,1,1
2000,72,81,1,1
2000,72,97,6,7
2000,72,105,1,1
2000,72,121,1,1
2000,72,125,1,1
2000,72,127,14,17
2000,72,143,2,2
2000,72,145,1,1
2000,78,10,1,1
2001,1,1,4,6
2001,1,3,12,11
2001,1,13,5,4
2001,1,15,9,11
2001,1,17,2,3
2001,1,19,1,1
2001,1,21,4,3
2001,1,29,1,1
2001,1,31,5,3
2001,1,33,11,5
2001,1,39,2,3
2001,1,43,7,7
2001,1,45,2,2
2001,1,47,3,4
2001,1,49,10,9
2001,1,51,2,4
2001,1,55,7,7
2001,1,57,3,4
2001,1,59,5,4
2001,1,61,1,1
2001,1,67,1,1
2001,1,69,4,9
2001,1,71,3,3
2001,1,73,139,155
2001,1,75,3,3
2001,1,77,22,20
2001,1,81,46,37
2001,1,83,16,11
2001,1,87,1,1
2001,1,89,198,238
2001,1,95,16,17
2001,1,97,46,46
2001,1,99,1,2
2001,1,101,21,24
2001,1,103,16,16
2001,1,105,3,2
2001,1,109,6,7
2001,1,111,1,1
2001,1,113,3,3
2001,1,115,7,7
2001,1,117,24,20
2001,1,119,2,2
2001,1,121,3,3
2001,1,123,4,4
2001,1,125,29,28
2001,1,127,1,2
2001,1,133,1,1
2001,2,13,1,1
2001,2,20,27,29
2001,2,90,5,6
2001,2,100,1,1
2001,2,110,3,3
2001,2,122,2,2
2001,2,130,1,1
2001,2,150,1,1
2001,2,170,13,13
2001,2,195,1,1
2001,4,1,1,2
2001,4,3,9,9
2001,4,5,56,48
2001,4,7,5,6
2001,4,9,5,2
2001,4,13,1670,1904
2001,4,15,14,13
2001,4,17,2,2
2001,4,19,536,586
2001,4,21,27,21
2001,4,23,3,3
2001,4,25,34,32
2001,4,27,7,9
2001,5,1,3,3
2001,5,5,5,5
2001,5,7,30,28
2001,5,9,6,7
2001,5,11,1,2
2001,5,15,4,4
2001,5,19,24,12
2001,5,21,1,1
2001,5,23,6,4
2001,5,31,11,14
2001,5,33,2,2
2001,5,35,1,2
2001,5,41,1,1
2001,5,45,13,18
2001,5,51,8,8
2001,5,55,1,1
2001,5,57,12,5
2001,5,63,6,9
2001,5,67,1,1
2001,5,69,7,9
2001,5,71,3,3
2001,5,73,2,2
2001,5,75,1,1
2001,5,77,1,1
2001,5,83,2,2
2001,5,85,4,3
2001,5,89,3,6
2001,5,93,2,3
2001,5,97,1,2
2001,5,103,5,6
2001,5,111,3,3
2001,5,113,1,1
2001,5,115,6,5
2001,5,119,52,66
2001,5,121,3,3
2001,5,125,1,1
2001,5,131,20,18
2001,5,133,7,9
2001,5,143,41,52
2001,5,145,1,1
2001,5,149,1,1
2001,6,1,4186,3010
2001,6,3,2,2
2001,6,5,1,1
2001,6,7,27,25
2001,6,9,24,15
2001,6,13,1167,828
2001,6,15,1,1
2001,6,17,188,124
2001,6,19,102,108
2001,6,21,2,2
2001,6,23,21,26
2001,6,25,7,6
2001,6,27,24,21
2001,6,29,112,118
2001,6,31,7,7
2001,6,33,5,5
2001,6,35,1,1
2001,6,37,4668,4287
2001,6,39,12,10
2001,6,41,455,310
2001,6,45,21,20
2001,6,47,53,35
2001,6,51,9,7
2001,6,53,141,76
2001,6,55,53,49
2001,6,57,65,56
2001,6,59,3319,2821
2001,6,61,265,193
2001,6,63,35,25
2001,6,65,660,484
2001,6,67,370,318
2001,6,69,93,45
2001,6,71,469,350
2001,6,73,3875,4114
2001,6,75,1919,1297
2001,6,77,121,104
2001,6,79,178,122
2001,6,81,3821,2555
2001,6,83,493,492
2001,6,85,12495,11241
2001,6,87,558,450
2001,6,89,31,34
2001,6,93,13,13
2001,6,95,104,95
2001,6,97,405,376
2001,6,99,102,72
2001,6,101,7,8
2001,6,103,17,14
2001,6,105,5,6
2001,6,107,23,26
2001,6,109,4,6
2001,6,111,857,659
2001,6,113,186,191
2001,6,115,5,4
2001,8,1,262,215
2001,8,5,266,246
2001,8,7,4,3
2001,8,13,1188,1126
2001,8,14,107,77
2001,8,15,3,3
2001,8,19,5,3
2001,8,23,1,2
2001,8,29,3,3
2001,8,31,258,220
2001,8,35,153,119
2001,8,37,10,8
2001,8,39,8,7
2001,8,41,365,409
2001,8,43,2,2
2001,8,45,10,7
2001,8,47,4,2
2001,8,49,1,1
2001,8,55,1,1
2001,8,59,349,307
2001,8,67,12,8
2001,8,69,825,707
2001,8,71,1,1
2001,8,77,23,14
2001,8,81,4,4
2001,8,83,5,6
2001,8,85,7,7
2001,8,87,3,3
2001,8,89,1,1
2001,8,91,2,2
2001,8,93,6,6
2001,8,97,11,10
2001,8,99,1,1
2001,8,101,14,13
2001,8,107,20,8
2001,8,113,5,3
2001,8,117,7,7
2001,8,119,38,29
2001,8,123,202,116
2001,9,1,1272,1029
2001,9,3,604,619
2001,9,5,296,226
2001,9,7,231,178
