year,state_fips,county_fips,ai_patents,ai_inventors
2019,45,91,59,34
2019,46,35,2,3
2019,46,83,1,1
2019,46,99,9,5
2019,46,103,3,11
2019,46,127,5,2
2019,47,1,13,28
2019,47,7,3,1
2019,47,9,3,4
2019,47,19,2,2
2019,47,37,103,109
2019,47,43,1,1
2019,47,47,2,2
2019,47,51,1,1
2019,47,53,1,1
2019,47,65,12,16
2019,47,89,2,1
2019,47,93,61,83
2019,47,97,3,3
2019,47,105,10,7
2019,47,113,2,2
2019,47,115,5,5
2019,47,119,9,7
2019,47,123,3,2
2019,47,125,3,3
2019,47,141,2,4
2019,47,147,1,1
2019,47,149,13,9
2019,47,155,1,1
2019,47,157,70,66
2019,47,163,4,4
2019,47,165,5,3
2019,47,167,1,1
2019,47,169,1,1
2019,47,173,1,1
2019,47,179,5,4
2019,47,187,36,39
2019,48,13,1,1
2019,48,15,1,1
2019,48,21,12,6
2019,48,27,5,6
2019,48,29,252,399
2019,48,31,2,2
2019,48,35,1,1
2019,48,39,25,17
2019,48,41,40,42
2019,48,43,1,1
2019,48,53,14,9
2019,48,55,5,2
2019,48,57,2,1
2019,48,61,2,2
2019,48,73,3,2
2019,48,85,918,766
2019,48,91,16,10
2019,48,97,2,2
2019,48,107,2,1
2019,48,113,738,602
2019,48,121,287,157
2019,48,135,2,2
2019,48,139,6,5
2019,48,141,9,15
2019,48,145,7,6
2019,48,157,95,101
2019,48,159,14,13
2019,48,167,30,20
2019,48,171,2,1
2019,48,181,6,2
2019,48,183,1,1
2019,48,187,9,5
2019,48,201,560,747
2019,48,203,1,1
2019,48,209,34,25
2019,48,213,1,1
2019,48,215,3,4
2019,48,217,1,1
2019,48,219,1,1
2019,48,221,1,1
2019,48,231,2,2
2019,48,245,1,1
2019,48,251,4,4
2019,48,255,1,1
2019,48,257,6,6
2019,48,259,43,30
2019,48,273,1,1
2019,48,277,2,1
2019,48,285,4,2
2019,48,287,1,1
2019,48,291,1,1
2019,48,299,1,1
2019,48,303,15,20
2019,48,305,2,1
2019,48,309,9,7
2019,48,313,1,1
2019,48,325,2,2
2019,48,329,4,6
2019,48,331,2,3
2019,48,339,56,46
2019,48,347,1,1
2019,48,355,1,1
2019,48,361,1,1
2019,48,367,9,4
2019,48,373,4,4
2019,48,375,1,1
2019,48,381,1,1
2019,48,397,20,13
2019,48,401,1,1
2019,48,409,2,1
2019,48,423,11,13
2019,48,425,1,1
2019,48,427,1,1
2019,48,439,265,215
2019,48,441,1,1
2019,48,449,1,1
2019,48,453,1641,1618
2019,48,473,6,6
2019,48,491,706,408
2019,48,493,2,2
2019,48,497,1,1
2019,49,3,2,2
2019,49,5,24,26
2019,49,11,46,41
2019,49,21,1,1
2019,49,29,8,4
2019,49,35,260,292
2019,49,39,1,1
2019,49,43,47,18
2019,49,45,4,2
2019,49,47,1,1
2019,49,49,215,274
2019,49,51,6,7
2019,49,53,32,13
2019,49,57,28,7
2019,50,1,21,9
2019,50,3,3,3
2019,50,5,1,1
2019,50,7,70,72
2019,50,11,6,5
2019,50,13,5,2
2019,50,15,3,2
2019,50,17,2,2
2019,50,21,1,1
2019,50,23,10,6
2019,50,25,2,1
2019,50,27,8,5
2019,51,3,7,9
2019,51,7,1,1
2019,51,13,324,194
2019,51,19,4,3
2019,51,23,2,2
2019,51,31,1,1
2019,51,41,62,42
2019,51,43,3,3
2019,51,47,4,3
2019,51,51,1,1
2019,51,59,740,688
2019,51,61,12,14
2019,51,63,1,1
2019,51,65,2,2
2019,51,67,2,2
2019,51,75,1,1
2019,51,77,5,2
2019,51,83,4,5
2019,51,85,20,17
2019,51,87,59,72
2019,51,91,1,2
2019,51,93,2,2
2019,51,95,2,1
2019,51,97,1,1
2019,51,99,2,2
2019,51,103,1,1
2019,51,107,255,228
2019,51,117,2,2
2019,51,121,21,25
2019,51,125,4,1
2019,51,139,1,1
2019,51,145,18,12
2019,51,147,2,1
2019,51,149,1,1
2019,51,153,56,31
2019,51,155,1,1
2019,51,161,3,3
2019,51,165,2,1
2019,51,169,1,1
2019,51,171,1,1
2019,51,179,2,1
2019,51,187,4,3
2019,51,199,4,5
2019,51,510,121,77
2019,51,520,1,1
2019,51,540,64,58
2019,51,550,6,5
2019,51,600,140,104
2019,51,610,111,67
2019,51,630,12,8
2019,51,650,7,7
2019,51,660,2,2
2019,51,680,12,10
2019,51,683,26,25
2019,51,700,11,12
2019,51,710,3,6
2019,51,735,5,5
2019,51,740,1,1
2019,51,750,1,1
2019,51,760,56,64
2019,51,770,7,7
2019,51,775,12,6
2019,51,790,1,1
2019,51,800,1,1
2019,51,810,8,8
2019,51,820,2,1
2019,51,830,11,10
2019,51,840,2,2
2019,53,5,23,66
2019,53,7,3,3
2019,53,9,3,3
2019,53,11,82,82
2019,53,15,8,5
2019,53,21,3,3
2019,53,25,6,6
2019,53,27,3,3
2019,53,29,8,8
2019,53,31,2,2
2019,53,33,4055,7159
2019,53,35,125,76
2019,53,37,3,3
2019,53,39,9,9
2019,53,45,2,2
2019,53,47,1,1
2019,53,53,89,65
2019,53,55,4,4
2019,53,57,2,3
2019,53,59,2,1
2019,53,61,301,245
2019,53,63,66,43
2019,53,65,1,1
2019,53,67,13,12
2019,53,69,1,1
2019,53,71,4,6
2019,53,73,37,29
2019,53,75,18,18
2019,54,3,4,2
2019,54,31,1,1
2019,54,37,16,10
2019,54,39,1,1
2019,54,49,2,2
2019,54,59,1,1
2019,54,61,8,10
2019,54,63,2,1
2019,54,69,3,3
2019,54,81,1,1
2019,54,107,1,1
2019,55,9,6,10
2019,55,13,1,1
2019,55,17,3,3
2019,55,19,1,1
2019,55,25,185,230
2019,55,27,1,1
2019,55,31,5,5
2019,55,35,3,3
2019,55,39,11,6
2019,55,43,6,6
2019,55,45,4,5
2019,55,47,1,1
2019,55,49,2,3
2019,55,55,29,5
2019,55,59,6,4
2019,55,61,1,1
2019,55,63,8,9
2019,55,65,1,1
2019,55,71,10,5
2019,55,75,2,2
2019,55,79,237,231
2019,55,81,5,5
2019,55,87,23,28
2019,55,89,89,34
2019,55,93,13,8
2019,55,95,2,2
2019,55,97,4,9
2019,55,101,43,14
2019,55,103,1,1
2019,55,105,2,3
2019,55,109,25,16
2019,55,117,5,6
2019,55,127,4,6
2019,55,129,2,2
2019,55,131,22,19
2019,55,133,138,130
2019,55,135,4,3
2019,55,137,1,1
2019,55,139,13,17
2019,56,1,8,7
2019,56,21,9,6
2019,56,23,2,1
2019,56,25,1,1
2019,56,29,4,2
2019,56,39,8,6
2019,56,43,1,1
2019,66,10,2,3
2019,72,5,2,2
2019,72,25,1,1
2019,72,51,2,1
2019,72,61,2,2
2019,72,71,2,2
2019,72,127,8,14
2020,1,3,4,4
2020,1,27,1,1
2020,1,49,3,2
2020,1,55,1,2
2020,1,71,2,2
2020,1,73,25,24
2020,1,81,8,5
2020,1,83,6,4
2020,1,89,61,73
2020,1,95,3,2
2020,1,97,3,4
2020,1,101,8,9
2020,1,103,2,3
2020,1,109,1,1
2020,1,117,4,5
2020,1,121,1,1
2020,1,125,7,13
2020,2,20,9,6
2020,2,90,1,1
2020,2,170,1,1
2020,4,3,2,2
2020,4,5,32,14
2020,4,7,1,1
2020,4,13,626,764
2020,4,19,189,234
2020,4,21,8,7
2020,4,25,12,12
2020,4,27,1,1
2020,5,7,58,104
2020,5,9,1,4
2020,5,15,9,8
2020,5,31,1,1
2020,5,33,2,3
2020,5,45,8,13
2020,5,75,2,1
2020,5,119,12,13
2020,5,125,1,1
2020,5,131,2,8
2020,5,143,24,30
2020,5,145,1,1
2020,6,1,3133,2701
2020,6,3,1,1
2020,6,5,3,3
2020,6,7,2,2
2020,6,9,6,3
2020,6,13,927,677
2020,6,17,184,75
2020,6,19,11,13
2020,6,23,17,7
2020,6,27,3,2
2020,6,29,9,11
2020,6,37,1848,2067
2020,6,41,306,231
2020,6,43,3,3
2020,6,45,4,4
2020,6,47,37,26
2020,6,51,2,1
2020,6,53,33,30
2020,6,55,22,10
2020,6,57,19,16
2020,6,59,940,1016
2020,6,61,103,70
2020,6,63,7,5
2020,6,65,110,93
2020,6,67,302,233
2020,6,69,22,8
2020,6,71,86,79
2020,6,73,1697,1901
2020,6,75,3731,4298
2020,6,77,55,41
2020,6,79,33,38
2020,6,81,3353,2780
2020,6,83,187,245
2020,6,85,9857,11905
2020,6,87,365,257
2020,6,89,2,2
2020,6,91,1,1
2020,6,93,9,7
2020,6,95,26,20
2020,6,97,82,65
2020,6,99,24,21
2020,6,105,3,3
2020,6,107,2,1
2020,6,109,4,5
2020,6,111,241,168
2020,6,113,56,56
2020,6,115,5,4
2020,8,1,133,104
2020,8,5,143,133
2020,8,7,3,3
2020,8,13,408,432
2020,8,14,98,68
2020,8,15,1,1
2020,8,23,1,1
2020,8,27,1,1
2020,8,29,2,2
2020,8,31,251,237
2020,8,35,128,117
2020,8,37,1,1
2020,8,39,1,1
2020,8,41,110,81
2020,8,43,2,1
2020,8,45,3,3
2020,8,49,1,1
2020,8,51,1,1
2020,8,59,244,117
2020,8,65,2,2
2020,8,67,1,1
2020,8,69,92,89
2020,8,77,1,1
2020,8,81,1,1
2020,8,83,1,1
2020,8,85,2,2
2020,8,91,1,1
2020,8,93,1,1
2020,8,97,3,3
2020,8,101,4,6
2020,8,107,4,3
2020,8,113,1,1
2020,8,117,2,2
2020,8,119,4,3
2020,8,123,16,14
2020,9,1,314,234
2020,9,3,149,224
2020,9,5,23,20
2020,9,7,27,21
2020,9,9,116,121
2020,9,11,25,20
2020,9,13,52,55
2020,9,15,5,5
2020,10,1,3,6
2020,10,3,80,85
2020,10,5,4,5
2020,11,1,345,230
2020,12,1,63,74
2020,12,5,4,5
2020,12,7,1,1
2020,12,9,61,83
2020,12,11,274,275
2020,12,15,1,1
2020,12,17,1,2
2020,12,19,21,11
2020,12,21,29,23
2020,12,31,107,66
2020,12,33,10,13
2020,12,35,11,6
2020,12,53,4,4
2020,12,55,1,1
2020,12,57,195,206
2020,12,61,4,4
2020,12,63,4,1
2020,12,69,10,10
2020,12,71,24,22
2020,12,73,14,23
2020,12,81,19,13
2020,12,83,2,3
2020,12,85,10,10
2020,12,86,180,160
2020,12,87,10,4
2020,12,89,5,3
2020,12,91,5,4
2020,12,95,190,209
2020,12,97,10,8
2020,12,99,200,194
2020,12,101,39,32
2020,12,103,157,142
2020,12,105,25,18
2020,12,107,3,1
2020,12,109,31,31
2020,12,111,4,8
2020,12,113,7,7
2020,12,115,17,19
2020,12,117,38,47
2020,12,119,3,3
2020,12,121,1,1
2020,12,127,10,16
2020,12,131,4,2
2020,13,13,2,2
2020,13,15,2,3
2020,13,29,2,2
2020,13,35,2,1
2020,13,45,5,3
2020,13,51,14,28
2020,13,57,62,34
2020,13,59,6,9
2020,13,63,5,2
2020,13,67,257,117
2020,13,73,1,1
2020,13,77,10,8
2020,13,85,3,3
2020,13,89,101,69
2020,13,97,9,3
2020,13,109,1,1
2020,13,111,2,1
2020,13,113,16,17
2020,13,117,65,53
2020,13,121,666,703
2020,13,123,1,1
2020,13,125,1,1
2020,13,133,5,2
2020,13,135,188,131
2020,13,137,1,1
2020,13,139,20,13
2020,13,143,8,1
2020,13,147,1,1
2020,13,151,40,7
2020,13,153,4,4
2020,13,157,3,3
2020,13,187,1,1
2020,13,211,1,1
2020,13,215,3,2
2020,13,219,5,5
2020,13,223,1,1
2020,13,247,1,1
2020,13,297,5,3
2020,13,299,1,1
2020,13,311,1,1
2020,15,1,5,5
2020,15,3,27,20
2020,15,9,6,9
2020,16,1,273,280
2020,16,5,5,6
2020,16,13,1,1
2020,16,15,1,1
2020,16,17,5,5
2020,16,19,7,9
2020,16,27,15,13
2020,16,45,2,2
2020,16,49,1,1
2020,16,55,4,4
2020,16,57,9,11
2020,16,65,3,3
2020,16,67,1,2
2020,16,81,1,1
2020,16,83,2,2
2020,17,1,3,1
2020,17,5,2,2
2020,17,7,3,3
2020,17,11,2,1
2020,17,19,226,150
2020,17,31,943,1149
2020,17,33,1,1
2020,17,37,4,3
2020,17,39,3,3
2020,17,43,217,202
2020,17,47,4,4
2020,17,49,13,4
2020,17,53,1,1
2020,17,57,2,2
2020,17,65,8,7
2020,17,73,35,5
2020,17,77,5,3
2020,17,85,3,2
2020,17,87,1,1
2020,17,89,94,78
2020,17,91,5,4
2020,17,93,12,10
2020,17,95,1,1
2020,17,97,182,186
2020,17,99,7,1
2020,17,103,1,1
2020,17,105,2,2
2020,17,107,6,4
2020,17,111,45,34
2020,17,113,201,267
2020,17,115,3,3
2020,17,119,24,19
2020,17,121,2,5
2020,17,133,4,4
2020,17,137,2,2
2020,17,143,56,76
2020,17,147,3,3
2020,17,161,11,9
2020,17,163,10,10
2020,17,167,7,6
2020,17,177,2,1
2020,17,179,48,43
2020,17,181,1,1
2020,17,189,1,2
2020,17,191,3,3
2020,17,195,1,1
2020,17,197,35,34
2020,17,199,1,1
2020,17,201,11,11
2020,17,203,22,15
2020,18,3,20,18
2020,18,5,21,51
2020,18,7,1,1
2020,18,11,14,10
2020,18,13,1,1
2020,18,23,1,1
2020,18,29,1,1
2020,18,31,4,2
2020,18,35,4,8
2020,18,39,5,6
2020,18,41,1,1
2020,18,43,3,2
2020,18,57,70,72
2020,18,59,4,2
2020,18,63,19,11
2020,18,67,9,15
2020,18,77,2,4
2020,18,81,18,20
2020,18,85,6,13
2020,18,89,8,9
2020,18,93,1,1
2020,18,95,4,5
2020,18,97,65,93
2020,18,105,24,27
2020,18,107,2,2
2020,18,109,5,5
2020,18,115,1,1
2020,18,127,12,10
2020,18,137,6,7
2020,18,139,1,1
2020,18,141,21,22
2020,18,151,1,1
2020,18,157,79,123
2020,18,163,3,3
2020,18,173,7,4
2020,18,177,1,1
2020,18,181,2,2
2020,18,183,1,1
2020,19,11,2,2
2020,19,13,8,13
2020,19,15,2,2
2020,19,21,1,1
2020,19,23,1,1
2020,19,31,3,2
2020,19,33,3,2
2020,19,45,1,1
2020,19,49,8,10
2020,19,51,1,1
2020,19,59,2,2
2020,19,61,43,40
2020,19,75,2,2
2020,19,89,1,1
2020,19,93,1,2
2020,19,95,2,5
2020,19,97,7,2
2020,19,103,23,38
2020,19,105,2,2
2020,19,109,1,1
2020,19,113,50,86
2020,19,121,1,1
2020,19,123,1,1
2020,19,125,2,2
2020,19,127,5,9
2020,19,131,2,7
2020,19,139,1,1
2020,19,145,1,1
2020,19,153,62,85
2020,19,163,50,28
2020,19,169,31,48
2020,19,171,1,1
2020,19,175,1,1
2020,19,179,6,2
2020,19,181,4,2
2020,19,185,1,1
2020,19,189,1,1
2020,19,191,2,2
2020,19,193,1,2
2020,20,15,5,3
2020,20,17,1,1
2020,20,31,1,1
2020,20,45,16,16
2020,20,51,1,1
2020,20,79,3,8
2020,20,85,1,1
2020,20,91,117,127
2020,20,95,1,1
2020,20,99,1,1
2020,20,103,4,4
2020,20,113,3,2
2020,20,117,2,1
2020,20,121,8,6
2020,20,123,1,1
2020,20,125,1,1
2020,20,133,1,1
2020,20,161,3,8
2020,20,169,4,3
2020,20,173,24,34
2020,20,177,3,4
2020,20,209,12,18
2020,21,15,5,5
2020,21,19,2,2
2020,21,21,1,1
2020,21,27,1,1
2020,21,29,3,3
2020,21,37,7,8
2020,21,47,1,1
2020,21,49,1,1
2020,21,67,24,31
2020,21,93,1,1
2020,21,111,81,99
2020,21,113,2,2
2020,21,117,8,8
2020,21,125,2,1
2020,21,151,2,1
2020,21,155,1,1
2020,21,179,2,1
2020,21,185,8,9
2020,21,197,2,1
2020,21,205,1,5
2020,21,209,7,4
2020,21,211,4,4
2020,21,223,1,1
2020,21,225,1,1
2020,21,227,2,2
2020,21,239,2,2
2020,22,5,1,1
2020,22,7,1,1
2020,22,15,2,1
2020,22,17,2,2
2020,22,31,3,2
2020,22,33,14,30
2020,22,45,1,1
2020,22,51,9,8
2020,22,55,17,16
2020,22,57,2,3
2020,22,61,1,2
2020,22,63,1,1
2020,22,71,15,18
2020,22,73,1,1
2020,22,79,2,4
2020,22,89,1,1
2020,22,97,3,2
2020,22,103,6,8
2020,22,109,1,1
2020,22,113,1,1
2020,23,1,2,2
2020,23,5,21,19
2020,23,9,3,4
2020,23,11,2,2
2020,23,13,4,2
2020,23,17,16,13
2020,23,23,1,1
2020,23,27,8,5
2020,23,31,10,10
2020,24,1,4,3
2020,24,3,84,74
2020,24,5,51,50
2020,24,9,12,4
2020,24,13,37,34
2020,24,15,6,4
2020,24,17,4,4
2020,24,19,12,3
2020,24,21,41,37
2020,24,25,13,14
2020,24,27,126,96
2020,24,29,5,3
2020,24,31,363,328
2020,24,33,93,77
2020,24,35,1,1
2020,24,37,4,5
2020,24,41,1,1
2020,24,43,5,5
2020,24,45,1,1
2020,24,47,1,1
2020,24,510,144,141
2020,25,1,13,12
2020,25,3,9,7
2020,25,5,79,52
2020,25,7,3,1
2020,25,9,255,208
2020,25,11,4,4
2020,25,13,37,52
2020,25,15,42,41
2020,25,17,2143,2447
2020,25,19,1,1
2020,25,21,481,380
2020,25,23,103,46
2020,25,25,416,421
2020,25,27,378,271
2020,26,1,2,2
2020,26,5,9,8
2020,26,15,1,1
2020,26,17,6,4
2020,26,19,1,1
2020,26,21,14,20
2020,26,23,1,1
2020,26,25,2,2
2020,26,27,1,1
2020,26,37,2,2
2020,26,43,1,1
2020,26,45,2,2
2020,26,47,2,2
2020,26,49,32,28
2020,26,53,2,1
2020,26,55,3,5
2020,26,57,1,1
2020,26,59,1,1
2020,26,61,3,9
2020,26,65,45,39
2020,26,67,3,2
2020,26,71,4,3
2020,26,75,15,7
2020,26,77,24,31
2020,26,81,59,73
2020,26,85,6,4
2020,26,87,18,21
2020,26,89,1,1
2020,26,93,46,34
2020,26,99,84,74
2020,26,103,1,1
2020,26,107,1,1
2020,26,111,4,3
2020,26,115,18,15
2020,26,117,3,1
2020,26,121,1,1
2020,26,125,489,523
2020,26,133,3,2
2020,26,137,2,2
2020,26,139,50,44
2020,26,145,25,11
2020,26,147,1,1
2020,26,149,10,14
2020,26,153,1,1
2020,26,155,3,2
2020,26,157,3,3
2020,26,159,6,3
2020,26,161,331,365
2020,26,163,323,340
2020,26,165,1,1
2020,27,3,65,53
2020,27,5,1,1
2020,27,7,1,1
2020,27,13,10,6
2020,27,17,2,2
2020,27,19,40,30
2020,27,25,6,7
2020,27,27,2,1
2020,27,31,2,2
2020,27,33,14,20
2020,27,35,4,4
2020,27,37,76,82
2020,27,39,4,3
2020,27,41,1,1
2020,27,45,1,1
2020,27,49,14,5
2020,27,53,464,595
2020,27,55,4,3
2020,27,59,1,2
2020,27,61,3,3
2020,27,63,38,33
2020,27,67,1,1
2020,27,79,2,2
2020,27,83,1,1
2020,27,91,1,1
2020,27,93,2,1
2020,27,95,2,2
2020,27,99,3,3
2020,27,103,2,2
2020,27,109,71,102
2020,27,111,3,2
2020,27,113,1,2
2020,27,115,1,1
2020,27,123,94,79
2020,27,131,6,5
2020,27,133,1,1
2020,27,135,2,2
2020,27,137,8,8
2020,27,139,32,32
2020,27,141,11,12
2020,27,145,4,7
2020,27,147,3,3
2020,27,151,1,1
2020,27,153,1,1
2020,27,159,1,1
2020,27,163,58,70
2020,27,169,1,1
2020,27,171,28,22
2020,28,33,13,11
2020,28,49,2,1
2020,28,59,2,1
2020,28,71,2,2
2020,28,81,3,3
2020,28,83,1,1
2020,28,87,2,2
2020,28,89,1,1
2020,28,93,2,1
2020,28,99,1,1
2020,28,105,4,8
2020,28,115,1,1
2020,28,137,2,1
2020,28,149,1,4
2020,29,9,4,2
2020,29,19,14,29
2020,29,29,1,1
2020,29,37,9,7
2020,29,43,1,1
2020,29,47,8,7
2020,29,49,1,1
2020,29,71,2,1
2020,29,77,4,5
2020,29,83,1,1
2020,29,89,1,1
2020,29,91,1,1
2020,29,95,59,61
2020,29,97,1,1
2020,29,99,9,6
2020,29,101,19,17
2020,29,113,1,1
2020,29,119,5,2
2020,29,127,1,1
2020,29,131,1,1
2020,29,145,2,1
2020,29,161,4,6
2020,29,165,14,7
2020,29,169,1,1
2020,29,175,1,1
2020,29,183,68,71
2020,29,189,195,289
2020,29,203,4,1
2020,29,211,1,1
2020,29,219,3,3
2020,29,510,15,12
2020,30,29,9,8
2020,30,31,27,26
2020,30,49,1,1
2020,30,57,1,1
2020,30,63,4,3
2020,30,67,1,1
2020,30,81,2,2
2020,30,93,2,2
2020,30,95,1,2
2020,30,111,4,3
2020,31,25,2,2
2020,31,47,1,1
2020,31,55,32,30
2020,31,101,2,1
2020,31,109,16,25
2020,31,119,1,1
2020,31,153,6,8
2020,31,155,1,1
2020,31,177,4,3
2020,31,185,1,1
2020,32,3,184,156
2020,32,5,9,15
2020,32,7,1,1
2020,32,31,62,66
2020,32,510,4,3
2020,33,1,2,2
2020,33,3,13,5
2020,33,5,6,6
2020,33,7,1,1
2020,33,9,27,46
2020,33,11,227,209
2020,33,13,23,20
2020,33,15,105,84
2020,33,17,19,22
2020,33,19,1,1
2020,33,NA,1,1
2020,34,1,4,4
2020,34,3,276,208
2020,34,5,66,60
2020,34,7,29,29
2020,34,9,4,3
2020,34,11,1,2
2020,34,13,120,94
2020,34,15,17,19
2020,34,17,328,241
2020,34,19,42,32
2020,34,21,283,240
2020,34,23,291,217
2020,34,25,286,245
2020,34,27,250,183
2020,34,29,32,26
2020,34,31,35,23
2020,34,33,1,1
2020,34,35,231,194
2020,34,37,113,69
2020,34,39,137,89
2020,34,41,44,43
2020,35,1,76,114
2020,35,13,9,14
2020,35,28,14,18
2020,35,29,1,1
2020,35,43,8,8
2020,35,45,1,1
2020,35,49,15,19
2020,35,53,2,2
2020,36,1,84,75
2020,36,3,1,1
2020,36,5,21,21
2020,36,7,22,39
2020,36,9,5,3
2020,36,11,4,4
2020,36,13,4,4
2020,36,15,7,13
2020,36,17,1,1
2020,36,21,6,5
2020,36,23,5,3
2020,36,25,6,1
2020,36,27,196,183
2020,36,29,37,42
2020,36,31,2,1
2020,36,33,4,1
2020,36,35,3,3
2020,36,37,1,1
2020,36,39,2,2
2020,36,41,4,4
2020,36,43,3,3
2020,36,47,501,476
2020,36,49,1,1
2020,36,51,8,9
2020,36,53,4,4
2020,36,55,169,204
2020,36,57,1,1
2020,36,59,235,183
2020,36,61,1396,1540
2020,36,63,12,5
2020,36,65,5,5
2020,36,67,46,51
2020,36,69,12,8
2020,36,71,21,17
2020,36,73,2,2
2020,36,75,1,1
2020,36,77,4,3
2020,36,79,54,30
2020,36,81,17,17
2020,36,83,38,35
2020,36,85,21,18
2020,36,87,41,32
2020,36,89,7,6
2020,36,91,68,71
2020,36,93,86,97
2020,36,95,1,1
2020,36,101,9,15
2020,36,103,176,144
2020,36,107,8,8
2020,36,109,59,62
2020,36,111,125,86
2020,36,113,3,3
2020,36,117,8,6
2020,36,119,831,695
2020,36,121,1,1
2020,36,123,1,1
2020,37,1,7,13
2020,37,3,1,1
2020,37,7,1,1
2020,37,11,1,2
2020,37,13,1,1
2020,37,19,3,1
2020,37,21,13,14
2020,37,23,2,2
2020,37,25,36,29
2020,37,27,1,2
2020,37,31,2,2
2020,37,35,10,12
2020,37,37,21,7
2020,37,43,1,1
2020,37,45,2,2
2020,37,49,2,2
2020,37,51,3,3
2020,37,55,4,3
2020,37,57,9,5
2020,37,59,3,3
2020,37,63,264,195
2020,37,67,22,24
2020,37,69,5,2
2020,37,71,15,14
2020,37,75,4,4
2020,37,77,18,1
2020,37,81,18,25
2020,37,89,1,1
2020,37,97,31,28
2020,37,99,1,1
2020,37,101,13,11
2020,37,105,5,5
2020,37,109,14,11
2020,37,119,350,401
2020,37,121,3,1
2020,37,125,4,4
2020,37,127,1,1
2020,37,129,5,5
2020,37,133,1,1
2020,37,135,131,94
2020,37,141,4,1
2020,37,145,11,3
2020,37,147,4,8
2020,37,159,4,4
2020,37,161,1,1
2020,37,167,2,2
2020,37,171,17,1
2020,37,179,53,38
2020,37,183,778,725
2020,37,189,2,6
2020,37,195,3,3
2020,37,197,13,1
2020,37,199,1,1
2020,38,15,3,9
2020,38,17,43,29
2020,38,59,1,1
2020,38,65,1,1
2020,38,73,1,1
2020,38,97,4,4
2020,38,105,1,2
2020,39,7,4,4
2020,39,9,1,1
2020,39,11,9,3
2020,39,13,1,1
2020,39,17,33,31
2020,39,23,2,2
2020,39,25,6,6
2020,39,27,14,2
2020,39,29,2,2
2020,39,33,1,1
2020,39,35,176,250
2020,39,37,3,3
2020,39,41,45,39
2020,39,45,5,5
2020,39,47,1,1
2020,39,49,167,211
2020,39,55,14,12
2020,39,57,20,19
2020,39,59,1,1
2020,39,61,105,144
2020,39,71,7,1
2020,39,83,1,1
2020,39,85,23,13
2020,39,89,16,4
2020,39,91,1,1
2020,39,93,14,18
2020,39,95,21,30
2020,39,97,14,10
2020,39,99,6,7
2020,39,101,1,1
2020,39,103,14,13
2020,39,107,10,7
2020,39,109,10,6
2020,39,113,42,32
2020,39,119,1,1
2020,39,121,1,1
2020,39,123,1,1
2020,39,133,17,14
2020,39,141,1,1
2020,39,149,4,6
2020,39,151,14,17
2020,39,153,53,51
2020,39,155,2,3
2020,39,159,8,10
2020,39,165,60,51
2020,39,167,2,1
2020,39,169,7,7
2020,39,173,10,12
2020,39,175,1,1
2020,40,17,3,2
2020,40,27,9,9
2020,40,37,2,2
2020,40,91,2,1
2020,40,105,1,1
2020,40,109,23,35
2020,40,117,1,1
2020,40,119,2,2
2020,40,125,1,1
2020,40,131,2,1
2020,40,137,1,1
2020,40,143,31,44
2020,40,145,2,2
2020,40,147,6,6
2020,41,3,28,31
2020,41,5,93,76
2020,41,9,1,1
2020,41,17,17,22
2020,41,19,3,2
2020,41,27,6,4
2020,41,29,13,10
2020,41,33,5,6
2020,41,35,3,2
2020,41,39,24,26
2020,41,43,6,6
2020,41,47,46,4
2020,41,51,581,596
2020,41,55,1,1
2020,41,57,2,3
2020,41,59,1,1
2020,41,67,448,428
2020,41,71,15,12
2020,42,1,1,1
2020,42,3,528,662
2020,42,5,2,2
2020,42,7,20,12
2020,42,11,17,9
2020,42,13,4,3
2020,42,15,3,3
2020,42,17,100,87
2020,42,19,21,18
2020,42,21,1,1
2020,42,27,86,41
2020,42,29,127,123
2020,42,31,3,2
2020,42,33,5,4
2020,42,35,1,1
2020,42,37,2,2
2020,42,39,1,1
2020,42,41,18,12
2020,42,43,13,13
2020,42,45,110,78
2020,42,49,12,11
2020,42,51,4,4
2020,42,55,3,3
2020,42,59,1,1
2020,42,61,13,7
2020,42,63,10,4
2020,42,65,1,1
2020,42,69,2,2
2020,42,71,28,28
2020,42,73,10,10
2020,42,75,3,3
2020,42,77,40,33
2020,42,79,3,3
2020,42,89,8,5
2020,42,91,150,141
2020,42,95,34,33
2020,42,97,3,3
2020,42,101,236,161
2020,42,103,2,2
2020,42,107,2,2
2020,42,115,6,4
2020,42,119,3,2
2020,42,121,18,17
2020,42,125,42,27
2020,42,129,42,38
2020,42,133,23,20
2020,44,1,8,6
2020,44,3,27,23
2020,44,5,10,10
2020,44,7,65,60
2020,44,9,16,14
2020,45,3,5,7
2020,45,5,9,6
2020,45,7,2,2
2020,45,13,5,5
2020,45,15,8,8
2020,45,19,41,46
2020,45,35,4,4
2020,45,43,1,1
2020,45,45,31,41
2020,45,51,2,2
2020,45,57,1,1
2020,45,59,2,2
2020,45,63,15,14
2020,45,73,3,2
2020,45,75,1,1
2020,45,77,3,5
2020,45,79,13,18
2020,45,83,5,5
2020,45,91,76,42
2020,46,11,1,5
2020,46,65,1,2
2020,46,67,1,1
2020,46,79,1,1
2020,46,83,1,1
2020,46,87,1,1
2020,46,99,6,8
2020,46,103,1,8
2020,46,125,1,1
2020,46,127,2,3
2020,46,135,1,1
2020,47,1,9,23
2020,47,7,1,1
2020,47,9,4,5
2020,47,21,1,1
